{'index': 1, 'id': 'P1', 'condition': 'A0', 'pcd': 'aaraw_scene0003_00_initial.ply', 'time': '2023-04-24 23:16:09.978501', 'active': 'next_pcd', 'input': 'button_clicked', 'input_detail': 'next_pcd', 'mouse_position_x': '', 'mouse_position_y': '', 'rot_x': 307.2000000000028, 'rot_y': 0.0, 'rot_z': 229.6000000000065, 'trans_x': -1.6277662659797736, 'trans_y': -1.7807321539305445, 'trans_z': -7.801795228213171}
{'index': 249, 'id': 'P1', 'condition': 'A0', 'pcd': 'aaraw_scene0003_00_initial.ply', 'time': '2023-05-03 19:12:29.988371', 'active': 'set_bbox_side', 'input': 'mouse_point', 'input_detail': 'mouse_point', 'mouse_position_x': '', 'mouse_position_y': '', 'rot_x': 307.2000000000028, 'rot_y': 0.0, 'rot_z': 229.6000000000065, 'trans_x': -1.6277662659797736, 'trans_y': -1.7807321539305445, 'trans_z': -7.801795228213171}
{'index': 250, 'id': 'P1', 'condition': 'A0', 'pcd': 'aaraw_scene0003_00_initial.ply', 'time': '2023-05-03 19:12:30.009360', 'active': 'set_bbox_side', 'input': 'mouse_point', 'input_detail': 'mouse_point', 'mouse_position_x': '', 'mouse_position_y': '', 'rot_x': 307.2000000000028, 'rot_y': 0.0, 'rot_z': 229.6000000000065, 'trans_x': -1.6277662659797736, 'trans_y': -1.7807321539305445, 'trans_z': -7.801795228213171}
{'index': 251, 'id': 'P1', 'condition': 'A0', 'pcd': 'aaraw_scene0003_00_initial.ply', 'time': '2023-05-03 19:12:30.036367', 'active': 'set_bbox_side', 'input': 'mouse_point', 'input_detail': 'mouse_point', 'mouse_position_x': '', 'mouse_position_y': '', 'rot_x': 307.2000000000028, 'rot_y': 0.0, 'rot_z': 229.6000000000065, 'trans_x': -1.6277662659797736, 'trans_y': -1.7807321539305445, 'trans_z': -7.801795228213171}
{'index': 252, 'id': 'P1', 'condition': 'A0', 'pcd': 'aaraw_scene0003_00_initial.ply', 'time': '2023-05-03 19:12:30.082365', 'active': 'set_bbox_side', 'input': 'mouse_point', 'input_detail': 'mouse_point', 'mouse_position_x': '', 'mouse_position_y': '', 'rot_x': 307.2000000000028, 'rot_y': 0.0, 'rot_z': 229.6000000000065, 'trans_x': -1.6277662659797736, 'trans_y': -1.7807321539305445, 'trans_z': -7.801795228213171}
{'index': 253, 'id': 'P1', 'condition': 'A0', 'pcd': 'aaraw_scene0003_00_initial.ply', 'time': '2023-05-03 19:12:30.115449', 'active': 'set_bbox_side', 'input': 'mouse_point', 'input_detail': 'mouse_point', 'mouse_position_x': '', 'mouse_position_y': '', 'rot_x': 307.2000000000028, 'rot_y': 0.0, 'rot_z': 229.6000000000065, 'trans_x': -1.6277662659797736, 'trans_y': -1.7807321539305445, 'trans_z': -7.801795228213171}
{'index': 254, 'id': 'P1', 'condition': 'A0', 'pcd': 'aaraw_scene0003_00_initial.ply', 'time': '2023-05-03 19:12:30.146365', 'active': 'set_bbox_side', 'input': 'mouse_point', 'input_detail': 'mouse_point', 'mouse_position_x': '', 'mouse_position_y': '', 'rot_x': 307.2000000000028, 'rot_y': 0.0, 'rot_z': 229.6000000000065, 'trans_x': -1.6277662659797736, 'trans_y': -1.7807321539305445, 'trans_z': -7.801795228213171}
{'index': 255, 'id': 'P1', 'condition': 'A0', 'pcd': 'aaraw_scene0003_00_initial.ply', 'time': '2023-05-03 19:12:30.161372', 'active': 'set_bbox_side', 'input': 'mouse_point', 'input_detail': 'mouse_point', 'mouse_position_x': '', 'mouse_position_y': '', 'rot_x': 307.2000000000028, 'rot_y': 0.0, 'rot_z': 229.6000000000065, 'trans_x': -1.6277662659797736, 'trans_y': -1.7807321539305445, 'trans_z': -7.801795228213171}
{'index': 256, 'id': 'P1', 'condition': 'A0', 'pcd': 'aaraw_scene0003_00_initial.ply', 'time': '2023-05-03 19:12:30.193368', 'active': 'set_bbox_side', 'input': 'mouse_point', 'input_detail': 'mouse_point', 'mouse_position_x': '', 'mouse_position_y': '', 'rot_x': 307.2000000000028, 'rot_y': 0.0, 'rot_z': 229.6000000000065, 'trans_x': -1.6277662659797736, 'trans_y': -1.7807321539305445, 'trans_z': -7.801795228213171}
{'index': 257, 'id': 'P1', 'condition': 'A0', 'pcd': 'aaraw_scene0003_00_initial.ply', 'time': '2023-05-03 19:12:30.225363', 'active': 'set_bbox_side', 'input': 'mouse_point', 'input_detail': 'mouse_point', 'mouse_position_x': '', 'mouse_position_y': '', 'rot_x': 307.2000000000028, 'rot_y': 0.0, 'rot_z': 229.6000000000065, 'trans_x': -1.6277662659797736, 'trans_y': -1.7807321539305445, 'trans_z': -7.801795228213171}
{'index': 258, 'id': 'P1', 'condition': 'A0', 'pcd': 'aaraw_scene0003_00_initial.ply', 'time': '2023-05-03 19:12:30.258358', 'active': 'set_bbox_side', 'input': 'mouse_point', 'input_detail': 'mouse_point', 'mouse_position_x': '', 'mouse_position_y': '', 'rot_x': 307.2000000000028, 'rot_y': 0.0, 'rot_z': 229.6000000000065, 'trans_x': -1.6277662659797736, 'trans_y': -1.7807321539305445, 'trans_z': -7.801795228213171}
{'index': 259, 'id': 'P1', 'condition': 'A0', 'pcd': 'aaraw_scene0003_00_initial.ply', 'time': '2023-05-03 19:12:30.291291', 'active': 'set_bbox_side', 'input': 'mouse_point', 'input_detail': 'mouse_point', 'mouse_position_x': '', 'mouse_position_y': '', 'rot_x': 307.2000000000028, 'rot_y': 0.0, 'rot_z': 229.6000000000065, 'trans_x': -1.6277662659797736, 'trans_y': -1.7807321539305445, 'trans_z': -7.801795228213171}
{'index': 260, 'id': 'P1', 'condition': 'A0', 'pcd': 'aaraw_scene0003_00_initial.ply', 'time': '2023-05-03 19:12:30.321353', 'active': 'set_bbox_side', 'input': 'mouse_point', 'input_detail': 'mouse_point', 'mouse_position_x': '', 'mouse_position_y': '', 'rot_x': 307.2000000000028, 'rot_y': 0.0, 'rot_z': 229.6000000000065, 'trans_x': -1.6277662659797736, 'trans_y': -1.7807321539305445, 'trans_z': -7.801795228213171}
{'index': 261, 'id': 'P1', 'condition': 'A0', 'pcd': 'aaraw_scene0003_00_initial.ply', 'time': '2023-05-03 19:12:30.354351', 'active': 'set_bbox_side', 'input': 'mouse_point', 'input_detail': 'mouse_point', 'mouse_position_x': '', 'mouse_position_y': '', 'rot_x': 307.2000000000028, 'rot_y': 0.0, 'rot_z': 229.6000000000065, 'trans_x': -1.6277662659797736, 'trans_y': -1.7807321539305445, 'trans_z': -7.801795228213171}
{'index': 262, 'id': 'P1', 'condition': 'A0', 'pcd': 'aaraw_scene0003_00_initial.ply', 'time': '2023-05-03 19:12:30.386353', 'active': 'set_bbox_side', 'input': 'mouse_point', 'input_detail': 'mouse_point', 'mouse_position_x': '', 'mouse_position_y': '', 'rot_x': 307.2000000000028, 'rot_y': 0.0, 'rot_z': 229.6000000000065, 'trans_x': -1.6277662659797736, 'trans_y': -1.7807321539305445, 'trans_z': -7.801795228213171}
{'index': 263, 'id': 'P1', 'condition': 'A0', 'pcd': 'aaraw_scene0003_00_initial.ply', 'time': '2023-05-03 19:12:30.418427', 'active': 'set_bbox_side', 'input': 'mouse_point', 'input_detail': 'mouse_point', 'mouse_position_x': '', 'mouse_position_y': '', 'rot_x': 307.2000000000028, 'rot_y': 0.0, 'rot_z': 229.6000000000065, 'trans_x': -1.6277662659797736, 'trans_y': -1.7807321539305445, 'trans_z': -7.801795228213171}
{'index': 264, 'id': 'P1', 'condition': 'A0', 'pcd': 'aaraw_scene0003_00_initial.ply', 'time': '2023-05-03 19:12:30.448430', 'active': 'set_bbox_side', 'input': 'mouse_point', 'input_detail': 'mouse_point', 'mouse_position_x': '', 'mouse_position_y': '', 'rot_x': 307.2000000000028, 'rot_y': 0.0, 'rot_z': 229.6000000000065, 'trans_x': -1.6277662659797736, 'trans_y': -1.7807321539305445, 'trans_z': -7.801795228213171}
{'index': 265, 'id': 'P1', 'condition': 'A0', 'pcd': 'aaraw_scene0003_00_initial.ply', 'time': '2023-05-03 19:12:30.478958', 'active': 'set_bbox_side', 'input': 'mouse_point', 'input_detail': 'mouse_point', 'mouse_position_x': '', 'mouse_position_y': '', 'rot_x': 307.2000000000028, 'rot_y': 0.0, 'rot_z': 229.6000000000065, 'trans_x': -1.6277662659797736, 'trans_y': -1.7807321539305445, 'trans_z': -7.801795228213171}
{'index': 266, 'id': 'P1', 'condition': 'A0', 'pcd': 'aaraw_scene0003_00_initial.ply', 'time': '2023-05-03 19:12:30.508980', 'active': 'set_bbox_side', 'input': 'mouse_point', 'input_detail': 'mouse_point', 'mouse_position_x': '', 'mouse_position_y': '', 'rot_x': 307.2000000000028, 'rot_y': 0.0, 'rot_z': 229.6000000000065, 'trans_x': -1.6277662659797736, 'trans_y': -1.7807321539305445, 'trans_z': -7.801795228213171}
{'index': 267, 'id': 'P1', 'condition': 'A0', 'pcd': 'aaraw_scene0003_00_initial.ply', 'time': '2023-05-03 19:12:30.541440', 'active': 'set_bbox_side', 'input': 'mouse_point', 'input_detail': 'mouse_point', 'mouse_position_x': '', 'mouse_position_y': '', 'rot_x': 307.2000000000028, 'rot_y': 0.0, 'rot_z': 229.6000000000065, 'trans_x': -1.6277662659797736, 'trans_y': -1.7807321539305445, 'trans_z': -7.801795228213171}
{'index': 268, 'id': 'P1', 'condition': 'A0', 'pcd': 'aaraw_scene0003_00_initial.ply', 'time': '2023-05-03 19:12:30.571332', 'active': 'set_bbox_side', 'input': 'mouse_point', 'input_detail': 'mouse_point', 'mouse_position_x': '', 'mouse_position_y': '', 'rot_x': 307.2000000000028, 'rot_y': 0.0, 'rot_z': 229.6000000000065, 'trans_x': -1.6277662659797736, 'trans_y': -1.7807321539305445, 'trans_z': -7.801795228213171}
{'index': 269, 'id': 'P1', 'condition': 'A0', 'pcd': 'aaraw_scene0003_00_initial.ply', 'time': '2023-05-03 19:12:30.602600', 'active': 'set_bbox_side', 'input': 'mouse_point', 'input_detail': 'mouse_point', 'mouse_position_x': '', 'mouse_position_y': '', 'rot_x': 307.2000000000028, 'rot_y': 0.0, 'rot_z': 229.6000000000065, 'trans_x': -1.6277662659797736, 'trans_y': -1.7807321539305445, 'trans_z': -7.801795228213171}
{'index': 270, 'id': 'P1', 'condition': 'A0', 'pcd': 'aaraw_scene0003_00_initial.ply', 'time': '2023-05-03 19:12:30.634600', 'active': 'set_bbox_side', 'input': 'mouse_point', 'input_detail': 'mouse_point', 'mouse_position_x': '', 'mouse_position_y': '', 'rot_x': 307.2000000000028, 'rot_y': 0.0, 'rot_z': 229.6000000000065, 'trans_x': -1.6277662659797736, 'trans_y': -1.7807321539305445, 'trans_z': -7.801795228213171}
{'index': 271, 'id': 'P1', 'condition': 'A0', 'pcd': 'aaraw_scene0003_00_initial.ply', 'time': '2023-05-03 19:12:30.664992', 'active': 'set_bbox_side', 'input': 'mouse_point', 'input_detail': 'mouse_point', 'mouse_position_x': '', 'mouse_position_y': '', 'rot_x': 307.2000000000028, 'rot_y': 0.0, 'rot_z': 229.6000000000065, 'trans_x': -1.6277662659797736, 'trans_y': -1.7807321539305445, 'trans_z': -7.801795228213171}
{'index': 272, 'id': 'P1', 'condition': 'A0', 'pcd': 'aaraw_scene0003_00_initial.ply', 'time': '2023-05-03 19:12:30.697530', 'active': 'set_bbox_side', 'input': 'mouse_point', 'input_detail': 'mouse_point', 'mouse_position_x': '', 'mouse_position_y': '', 'rot_x': 307.2000000000028, 'rot_y': 0.0, 'rot_z': 229.6000000000065, 'trans_x': -1.6277662659797736, 'trans_y': -1.7807321539305445, 'trans_z': -7.801795228213171}
{'index': 273, 'id': 'P1', 'condition': 'A0', 'pcd': 'aaraw_scene0003_00_initial.ply', 'time': '2023-05-03 19:12:30.727954', 'active': 'set_bbox_side', 'input': 'mouse_point', 'input_detail': 'mouse_point', 'mouse_position_x': '', 'mouse_position_y': '', 'rot_x': 307.2000000000028, 'rot_y': 0.0, 'rot_z': 229.6000000000065, 'trans_x': -1.6277662659797736, 'trans_y': -1.7807321539305445, 'trans_z': -7.801795228213171}
{'index': 274, 'id': 'P1', 'condition': 'A0', 'pcd': 'aaraw_scene0003_00_initial.ply', 'time': '2023-05-03 19:12:30.759021', 'active': 'set_bbox_side', 'input': 'mouse_point', 'input_detail': 'mouse_point', 'mouse_position_x': '', 'mouse_position_y': '', 'rot_x': 307.2000000000028, 'rot_y': 0.0, 'rot_z': 229.6000000000065, 'trans_x': -1.6277662659797736, 'trans_y': -1.7807321539305445, 'trans_z': -7.801795228213171}
{'index': 275, 'id': 'P1', 'condition': 'A0', 'pcd': 'aaraw_scene0003_00_initial.ply', 'time': '2023-05-03 19:12:30.791982', 'active': 'set_bbox_side', 'input': 'mouse_point', 'input_detail': 'mouse_point', 'mouse_position_x': '', 'mouse_position_y': '', 'rot_x': 307.2000000000028, 'rot_y': 0.0, 'rot_z': 229.6000000000065, 'trans_x': -1.6277662659797736, 'trans_y': -1.7807321539305445, 'trans_z': -7.801795228213171}
{'index': 276, 'id': 'P1', 'condition': 'A0', 'pcd': 'aaraw_scene0003_00_initial.ply', 'time': '2023-05-03 19:12:30.821314', 'active': 'set_bbox_side', 'input': 'mouse_point', 'input_detail': 'mouse_point', 'mouse_position_x': '', 'mouse_position_y': '', 'rot_x': 307.2000000000028, 'rot_y': 0.0, 'rot_z': 229.6000000000065, 'trans_x': -1.6277662659797736, 'trans_y': -1.7807321539305445, 'trans_z': -7.801795228213171}
{'index': 277, 'id': 'P1', 'condition': 'A0', 'pcd': 'aaraw_scene0003_00_initial.ply', 'time': '2023-05-03 19:12:30.852744', 'active': 'set_bbox_side', 'input': 'mouse_point', 'input_detail': 'mouse_point', 'mouse_position_x': '', 'mouse_position_y': '', 'rot_x': 307.2000000000028, 'rot_y': 0.0, 'rot_z': 229.6000000000065, 'trans_x': -1.6277662659797736, 'trans_y': -1.7807321539305445, 'trans_z': -7.801795228213171}
{'index': 278, 'id': 'P1', 'condition': 'A0', 'pcd': 'aaraw_scene0003_00_initial.ply', 'time': '2023-05-03 19:12:30.883305', 'active': 'set_bbox_side', 'input': 'mouse_point', 'input_detail': 'mouse_point', 'mouse_position_x': '', 'mouse_position_y': '', 'rot_x': 307.2000000000028, 'rot_y': 0.0, 'rot_z': 229.6000000000065, 'trans_x': -1.6277662659797736, 'trans_y': -1.7807321539305445, 'trans_z': -7.801795228213171}
{'index': 279, 'id': 'P1', 'condition': 'A0', 'pcd': 'aaraw_scene0003_00_initial.ply', 'time': '2023-05-03 19:12:30.915306', 'active': 'set_bbox_side', 'input': 'mouse_point', 'input_detail': 'mouse_point', 'mouse_position_x': '', 'mouse_position_y': '', 'rot_x': 307.2000000000028, 'rot_y': 0.0, 'rot_z': 229.6000000000065, 'trans_x': -1.6277662659797736, 'trans_y': -1.7807321539305445, 'trans_z': -7.801795228213171}
{'index': 280, 'id': 'P1', 'condition': 'A0', 'pcd': 'aaraw_scene0003_00_initial.ply', 'time': '2023-05-03 19:12:30.949348', 'active': 'set_bbox_side', 'input': 'mouse_point', 'input_detail': 'mouse_point', 'mouse_position_x': '', 'mouse_position_y': '', 'rot_x': 307.2000000000028, 'rot_y': 0.0, 'rot_z': 229.6000000000065, 'trans_x': -1.6277662659797736, 'trans_y': -1.7807321539305445, 'trans_z': -7.801795228213171}
